"emp_no","first_name","last_name","from_date","title","salary","to_date"
109642,"Aron","Nanard","1999-10-30","Senior Engineer",40000,"9999-01-01"
109643,"Faiza","Ratzlaff","1998-04-27","Senior Staff",55418,"9999-01-01"
109672,"Maia","Zhiwei","1998-01-05","Engineer",43009,"9999-01-01"
109675,"Peer","McConalogue","1993-05-07","Senior Staff",40000,"9999-01-01"
109678,"Radhia","Onuegbe","1998-04-28","Senior Staff",40000,"9999-01-01"
109681,"Marsal","Ramaiah","2000-01-06","Senior Engineer",40000,"9999-01-01"
109687,"Khedija","Gecseg","1999-07-22","Staff",40000,"9999-01-01"
109696,"Poornachandra","Erdmenger","1986-03-27","Senior Engineer",73870,"9999-01-01"
109699,"Pintsang","Duclos","1995-12-17","Senior Engineer",68285,"9999-01-01"
109729,"Sorina","DiGiano","1993-10-27","Senior Engineer",52488,"9999-01-01"
109730,"Mats","Rubsam","2000-07-09","Senior Engineer",40000,"9999-01-01"
109734,"Maya","Plessier","1996-08-26","Senior Engineer",74932,"9999-01-01"
109740,"Jacqueline","Bahl","1998-01-02","Senior Staff",62950,"9999-01-01"
109747,"Tadahiko","Rullman","1993-10-04","Senior Staff",61675,"9999-01-01"
109748,"Dayanand","Suessmith","1992-11-23","Senior Engineer",47780,"9999-01-01"
109775,"Uli","Gill","1997-04-23","Senior Staff",40000,"9999-01-01"
109787,"Shuho","Hebden","1996-10-12","Senior Staff",43871,"9999-01-01"
109790,"Torsten","Ravishankar","1998-04-13","Senior Engineer",51766,"9999-01-01"
109793,"Zhanqiu","Oppitz","1991-05-29","Senior Engineer",40000,"9999-01-01"
109795,"Francoise","Fujisaki","1993-11-20","Senior Staff",73482,"9999-01-01"
109799,"Bouchung","Stanger","1989-09-16","Senior Engineer",40368,"9999-01-01"
109809,"Kazuhide","Cherinka","2002-07-04","Senior Engineer",41558,"9999-01-01"
109811,"Eric","Wendorf","1996-05-13","Senior Engineer",40000,"9999-01-01"
109824,"Aleksander","Luit","1997-07-29","Senior Staff",94388,"9999-01-01"
109827,"Eckart","Strooper","1988-06-14","Technique Leader",40000,"9999-01-01"
109837,"Qiwen","Kusakari","1993-09-09","Senior Staff",40000,"9999-01-01"
109851,"Heping","Spell","1990-06-14","Senior Staff",49527,"9999-01-01"
109852,"Adel","Kusakabe","1991-07-10","Senior Staff",77482,"9999-01-01"
109867,"Conor","Merle","1993-10-12","Senior Engineer",40000,"9999-01-01"
109878,"Goetz","Goldhammer","1999-10-03","Senior Engineer",57669,"9999-01-01"
109885,"Mooi","Sessa","1986-01-05","Senior Staff",40000,"9999-01-01"
109898,"Armond","Cardazo","1997-09-02","Senior Engineer",40000,"9999-01-01"
109902,"Kersti","Terlouw","1994-10-08","Senior Staff",64201,"9999-01-01"
109915,"Abdelghani","Cannane","1992-11-19","Senior Staff",40025,"9999-01-01"
109938,"Kinh","Isard","1994-09-30","Senior Engineer",51333,"9999-01-01"
109949,"Gian","Chinal","1997-10-02","Senior Engineer",52796,"9999-01-01"
109951,"Nahla","Pell","1990-04-15","Senior Engineer",40000,"9999-01-01"
109966,"Khatoun","Valette","1996-07-07","Senior Staff",87742,"9999-01-01"
109970,"Irene","Masaki","1993-06-15","Senior Engineer",40000,"9999-01-01"
109990,"Rosalie","Parfitt","1997-09-24","Senior Staff",40000,"9999-01-01"
109991,"Jinxi","Reistad","1996-01-13","Senior Engineer",40000,"9999-01-01"
109996,"Dines","Gelosh","1990-02-01","Senior Staff",79341,"9999-01-01"
109997,"Miquel","Borovoy","1993-12-28","Senior Engineer",47339,"9999-01-01"
109998,"Mizuhito","Heping","1997-06-30","Staff",59220,"9999-01-01"
110183,"Shirish","Ossenbruggen","1992-03-21","Staff",48291,"9999-01-01"
110386,"Shem","Kieras","1996-08-30","Technique Leader",40000,"9999-01-01"
111133,"Hauke","Zhang","1991-03-07","Manager",71148,"9999-01-01"
111534,"Hilary","Kambil","1991-04-08","Manager",48077,"9999-01-01"
111692,"Tonny","Butterworth","1988-10-17","Staff",40000,"9999-01-01"
200008,"Zeydy","Hutter","1991-10-10","Senior Staff",52321,"9999-01-01"
200030,"LiMin","Schonegge","1985-02-05","Senior Engineer",63520,"9999-01-01"
200047,"Charlene","Miculan","1985-05-23","Senior Staff",40000,"9999-01-01"
200048,"Ronghao","Remmele","1992-04-23","Senior Engineer",48983,"9999-01-01"
200050,"Kensyu","Thorelli","1992-03-19","Senior Engineer",52901,"9999-01-01"
200054,"Rildo","Cronan","1995-09-17","Senior Engineer",42684,"9999-01-01"
200069,"Chuanyi","Maraist","1997-08-06","Senior Staff",48019,"9999-01-01"
200070,"Yurii","Sury","1992-07-27","Senior Engineer",40000,"9999-01-01"
200071,"Karsten","Boyle","1992-06-29","Senior Staff",66862,"9999-01-01"
200074,"Muzhong","Birjandi","1996-07-05","Senior Staff",72319,"9999-01-01"
200079,"Candida","Riefers","1998-06-04","Senior Staff",63691,"9999-01-01"
200089,"Sampalli","Kuhnemann","1994-02-08","Senior Staff",40000,"9999-01-01"
200108,"Abdelwaheb","Chvatal","2001-12-16","Senior Engineer",40000,"9999-01-01"
200116,"Eben","Nivat","1994-08-29","Senior Staff",81381,"9999-01-01"
200148,"Sajjan","Schapire","1998-05-16","Engineer",58462,"9999-01-01"
200166,"Huan","Feldmann","1995-02-27","Staff",77035,"9999-01-01"
200171,"Hilari","Gyorkos","1985-08-29","Senior Staff",40000,"9999-01-01"
200185,"Fay","Standera","1988-08-02","Senior Staff",47315,"9999-01-01"
200196,"Xuejia","Akazan","1996-11-28","Senior Engineer",58069,"9999-01-01"
200202,"Maria","Radwan","1999-10-16","Senior Staff",63975,"9999-01-01"
200212,"Erez","Suomi","1995-10-01","Senior Staff",64457,"9999-01-01"
200216,"Jianhua","Merey","2000-01-28","Engineer",70351,"9999-01-01"
200221,"Hinrich","Marquardt","1992-02-18","Senior Staff",40000,"9999-01-01"
200247,"Chaoyi","Beznosov","1986-05-25","Senior Staff",92900,"9999-01-01"
200251,"King","Vasanthakumar","1998-09-01","Engineer",41507,"9999-01-01"
200256,"Greger","Hockney","1988-09-01","Senior Staff",40000,"9999-01-01"
200260,"Tse","Radivojevic","1986-05-01","Senior Engineer",48903,"9999-01-01"
200264,"Barna","Cusworth","2000-03-29","Senior Engineer",40403,"9999-01-01"
200274,"Heekeun","England","1994-11-16","Senior Staff",50639,"9999-01-01"
200289,"Thodoros","Schurmann","1992-06-16","Senior Staff",55063,"9999-01-01"
200317,"Aleksandar","Angel","1999-07-22","Engineer",47715,"9999-01-01"
200324,"Masamitsu","McDermid","1996-04-11","Senior Engineer",40593,"9999-01-01"
200332,"Feipei","Goldhammer","1998-06-10","Engineer",86090,"9999-01-01"
200333,"Honesty","Kruskal","1994-06-18","Senior Engineer",40000,"9999-01-01"
200334,"Basem","Bojadziev","1986-06-21","Senior Engineer",58014,"9999-01-01"
200342,"Ger","Goldhammer","1996-01-23","Senior Staff",40000,"9999-01-01"
200348,"Abdulla","Back","1991-05-13","Senior Engineer",56392,"9999-01-01"
200352,"Yucel","Jansen","1990-06-17","Senior Engineer",44625,"9999-01-01"
200365,"Shiv","Tramer","1994-09-13","Engineer",62371,"9999-01-01"
200368,"Yuichiro","Kornyak","1987-09-14","Technique Leader",41836,"9999-01-01"
200370,"Rafail","Trumbly","1995-07-16","Senior Engineer",51011,"9999-01-01"
200380,"Foong","Kriebel","2000-10-05","Senior Engineer",40000,"9999-01-01"
200382,"Mansur","Pauthner","1993-09-21","Senior Staff",90953,"9999-01-01"
200399,"Hairong","Krohn","2001-08-24","Senior Engineer",40000,"9999-01-01"
200400,"Goo","Negoita","1999-10-22","Senior Staff",52654,"9999-01-01"
200433,"Gilbert","Bolotov","2000-11-07","Senior Staff",74513,"9999-01-01"
200434,"Mabry","Boguraev","1998-01-05","Assistant Engineer",43852,"9999-01-01"
200443,"Goh","Einsfeld","1991-07-12","Senior Staff",49111,"9999-01-01"
200455,"Aksel","Businaro","1986-01-24","Senior Staff",69170,"9999-01-01"
200476,"Vishwani","Frezza","1993-11-28","Senior Engineer",43907,"9999-01-01"
200486,"Vidar","Junet","2000-02-01","Senior Staff",40000,"9999-01-01"
200491,"Chinhyun","Bain","1997-01-11","Senior Engineer",75846,"9999-01-01"
200492,"Mizuhito","Leonhardt","1999-01-04","Staff",40000,"9999-01-01"
200499,"Rafail","Bultermann","1986-08-23","Senior Staff",78425,"9999-01-01"
200503,"Kersti","Schapire","1990-10-30","Senior Staff",40000,"9999-01-01"
200511,"Duke","Gilg","1999-02-20","Staff",70017,"9999-01-01"
200512,"Christophe","Engberts","1997-01-23","Senior Staff",40000,"9999-01-01"
200526,"Divine","Czaja","1995-12-24","Engineer",40000,"9999-01-01"
200564,"Elrique","Kenevan","1992-08-08","Senior Staff",47183,"9999-01-01"
200575,"Izaskun","Kuzuoka","1994-09-05","Senior Staff",52133,"9999-01-01"
200586,"Geraldo","Beznosov","1995-04-10","Senior Engineer",74919,"9999-01-01"
200601,"Susuma","Lindqvist","1993-03-18","Senior Staff",56423,"9999-01-01"
200605,"Serenella","Rikino","1994-12-24","Staff",59136,"9999-01-01"
200612,"Dannz","Veevers","1990-12-31","Senior Staff",74722,"9999-01-01"
200618,"Berna","Panienski","1995-07-21","Staff",89477,"9999-01-01"
200645,"Chuanyi","Guardalben","1999-02-14","Staff",41267,"9999-01-01"
200658,"Nathan","Gire","2000-01-11","Senior Staff",67624,"9999-01-01"
200666,"Weicheng","Dusink","1999-05-18","Senior Staff",40000,"9999-01-01"
200687,"Berto","Stassinopoulos","1985-05-28","Senior Engineer",40000,"9999-01-01"
200695,"Geraldo","Zongker","1992-03-11","Senior Engineer",40000,"9999-01-01"
200700,"Krister","Ducloy","1996-03-18","Senior Staff",40000,"9999-01-01"
200702,"Mary","Eldridge","1998-06-29","Senior Engineer",42004,"9999-01-01"
200714,"JoAnne","Sudbeck","1990-06-29","Senior Staff",42644,"9999-01-01"
200715,"Gretta","Schwabacher","1997-07-23","Senior Staff",71476,"9999-01-01"
200716,"Bodh","Billingsley","1996-12-16","Engineer",40000,"9999-01-01"
200722,"Nahla","Delgrande","1993-04-15","Senior Staff",63586,"9999-01-01"
200743,"Annemarie","Roohalamini","1991-10-16","Senior Staff",79979,"9999-01-01"
200749,"Terresa","Haraldson","1998-05-03","Senior Engineer",68283,"9999-01-01"
200750,"Jeane","Kusakabe","1994-07-16","Senior Staff",74181,"9999-01-01"
200752,"Hausi","Wiegley","1997-10-22","Senior Engineer",58289,"9999-01-01"
200768,"Minghong","Schmittgen","1994-04-26","Senior Staff",64946,"9999-01-01"
200776,"Sigeru","Merlo","1997-02-16","Senior Staff",54093,"9999-01-01"
200785,"Aemilian","Schlenzig","1997-10-25","Staff",54217,"9999-01-01"
200797,"Pragnesh","Kilgore","1993-07-18","Senior Engineer",65682,"9999-01-01"
200798,"Godehard","Kossowski","2001-05-19","Senior Engineer",76330,"9999-01-01"
200801,"Tomokazu","Chorvat","1993-06-27","Senior Staff",40000,"9999-01-01"
200809,"Arvin","Basawa","1993-06-18","Senior Staff",54821,"9999-01-01"
200814,"Shai","Hegner","1987-02-26","Senior Staff",45791,"9999-01-01"
200864,"Arco","Bhattacharjee","1999-06-07","Staff",46632,"9999-01-01"
200880,"Francesca","Matheson","1990-09-16","Senior Staff",48873,"9999-01-01"
200904,"Ziva","Cincotta","1993-10-28","Staff",50529,"9999-01-01"
200906,"Pradeep","Kusakari","1993-02-01","Senior Engineer",59829,"9999-01-01"
200909,"Neven","Krogh","1991-05-17","Senior Staff",76993,"9999-01-01"
200951,"Shalesh","Brender","1997-09-28","Senior Staff",55456,"9999-01-01"
200953,"Tadahiro","Lagarias","1990-07-15","Senior Engineer",40000,"9999-01-01"
200954,"Bojan","Garnier","1996-03-20","Senior Staff",40000,"9999-01-01"
200956,"Alassane","Kadhim","1994-01-29","Senior Staff",87972,"9999-01-01"
200958,"Khatoun","Rabehasaina","1995-07-21","Staff",62480,"9999-01-01"
200959,"Dhritiman","Speek","1995-11-27","Senior Engineer",40000,"9999-01-01"
200962,"Goh","Melter","2000-01-27","Senior Staff",40000,"9999-01-01"
200984,"Niranjan","Picht","1991-06-19","Senior Staff",40000,"9999-01-01"
200985,"Shichao","Gecseg","1994-04-26","Senior Staff",76045,"9999-01-01"
200999,"Ger","Streng","1993-11-06","Senior Engineer",40000,"9999-01-01"
201014,"Geoff","Siprelle","2002-01-26","Senior Staff",54629,"9999-01-01"
201034,"Ioana","Montemayor","1993-05-25","Senior Staff",40000,"9999-01-01"
201089,"Felicidad","Luon","1992-05-01","Senior Engineer",48618,"9999-01-01"
201092,"Alejandro","Hedayat","1996-01-28","Senior Engineer",40000,"9999-01-01"
201094,"Martial","Passafiume","1995-04-24","Engineer",52093,"9999-01-01"
201098,"Laurentiu","Kushner","1995-03-08","Engineer",40000,"9999-01-01"
201104,"Taegyun","Sadowski","1990-10-01","Senior Engineer",44530,"9999-01-01"
201122,"Kristen","Camarinopoulos","1991-06-10","Technique Leader",61830,"9999-01-01"
201126,"Jaewoo","Kitsuregawa","1994-10-20","Senior Engineer",59330,"9999-01-01"
201127,"Parke","Reeker","2001-06-15","Senior Staff",58428,"9999-01-01"
201132,"Tadahiko","Showalter","1991-02-24","Senior Staff",75406,"9999-01-01"
201135,"Shaw","Jahnichen","1992-05-29","Senior Staff",49387,"9999-01-01"
201141,"Jiafu","Zielinski","1993-08-19","Senior Staff",69788,"9999-01-01"
201150,"Chaosheng","Miculan","1993-11-20","Assistant Engineer",69972,"9999-01-01"
201157,"Jasminko","Fontan","1997-08-15","Staff",46156,"9999-01-01"
201171,"Zhenhua","Hofmeyr","1995-06-03","Engineer",40000,"9999-01-01"
201173,"Martien","Vecchi","1985-12-21","Senior Engineer",40000,"9999-01-01"
201176,"Masami","Auyong","1996-02-24","Senior Staff",63162,"9999-01-01"
201178,"Kristof","Conta","1993-11-21","Senior Staff",60543,"9999-01-01"
201190,"Zdislav","Melski","1988-11-17","Technique Leader",52202,"9999-01-01"
201191,"Kitty","Basagni","1994-06-16","Staff",69716,"9999-01-01"
201194,"Oksana","Mersereau","1994-06-09","Senior Staff",63476,"9999-01-01"
201195,"Torsten","Trogemann","1994-02-11","Senior Staff",78183,"9999-01-01"
201205,"Shaunak","Haddadi","1996-11-24","Senior Engineer",40000,"9999-01-01"
201213,"Constantijn","Flexer","1992-08-25","Senior Engineer",40000,"9999-01-01"
201228,"Shem","Jayawardene","1992-11-22","Senior Staff",87250,"9999-01-01"
201238,"Karlis","Makrucki","1997-10-29","Senior Staff",40000,"9999-01-01"
201246,"Yucel","Marchesini","1985-02-21","Senior Engineer",40000,"9999-01-01"
201250,"Yuguang","Marchesini","1994-11-07","Senior Engineer",57110,"9999-01-01"
201256,"Takanari","Undy","1994-06-27","Senior Engineer",56409,"9999-01-01"
201266,"Uma","Rissanen","1993-02-13","Senior Staff",74676,"9999-01-01"
201269,"Pranav","Brookman","1994-08-18","Senior Engineer",47634,"9999-01-01"
201276,"Jiang","Nittel","1985-07-03","Senior Staff",59254,"9999-01-01"
201278,"Aloys","Cherinka","1993-07-07","Senior Engineer",58097,"9999-01-01"
201280,"Adit","Varley","1987-02-12","Senior Engineer",55245,"9999-01-01"
201293,"Danae","Yetim","1993-10-29","Senior Staff",40000,"9999-01-01"
201305,"Byong","Khalid","1996-02-18","Senior Engineer",49466,"9999-01-01"
201306,"Mani","Landherr","1994-05-05","Senior Staff",53219,"9999-01-01"
201324,"Zvonko","Stanfel","1986-11-11","Senior Engineer",80344,"9999-01-01"
201327,"Demos","Pluym","1995-07-05","Senior Staff",40000,"9999-01-01"
201331,"Aleksandar","Mamelak","1991-09-25","Senior Staff",50143,"9999-01-01"
201333,"Mircea","Perl","1985-02-08","Senior Engineer",47424,"9999-01-01"
201342,"Ramachenga","Maierhofer","1985-12-17","Senior Engineer",41467,"9999-01-01"
201346,"Bouchung","Orlowska","1992-04-09","Senior Engineer",40000,"9999-01-01"
201348,"Renee","Esposito","1996-10-16","Senior Engineer",75576,"9999-01-01"
201358,"Toshimitsu","Erdmenger","1988-12-06","Senior Staff",87898,"9999-01-01"
201362,"Pradeep","Luck","1998-06-01","Senior Staff",86354,"9999-01-01"
201368,"Vishu","Baumann","1991-11-18","Senior Engineer",42659,"9999-01-01"
201374,"Luigi","Fendler","1993-03-11","Senior Engineer",53659,"9999-01-01"
201379,"Jagoda","Karnin","1998-12-30","Technique Leader",46684,"9999-01-01"
201383,"Changho","Garnick","1993-02-11","Senior Engineer",55929,"9999-01-01"
201410,"Renny","Gils","1991-08-16","Technique Leader",46676,"9999-01-01"
201426,"Garnet","Sudkamp","1994-10-30","Senior Staff",40000,"9999-01-01"
201429,"Kristine","Gecsel","1993-02-04","Senior Engineer",57495,"9999-01-01"
201433,"Tonny","Journel","1996-11-08","Senior Staff",56043,"9999-01-01"
201444,"Hongzhu","Businaro","1995-07-11","Senior Engineer",44157,"9999-01-01"
201453,"Guttorm","Hainaut","1997-12-21","Senior Engineer",58347,"9999-01-01"
201462,"Jolita","Erva","1996-03-02","Senior Staff",54790,"9999-01-01"
201465,"Etsuo","Peyn","1992-05-08","Senior Engineer",56714,"9999-01-01"
201492,"Shrikanth","Demizu","1997-04-29","Senior Staff",40000,"9999-01-01"
201517,"Yoshinari","Jayawardene","1990-12-06","Senior Staff",74190,"9999-01-01"
201524,"Felicidad","Flasterstein","1995-10-26","Senior Engineer",44027,"9999-01-01"
201536,"Shalesh","Birke","1998-12-27","Senior Engineer",60918,"9999-01-01"
201544,"Krister","Zaiane","1997-02-11","Staff",91768,"9999-01-01"
201547,"Sampalli","Juneja","1988-12-09","Senior Staff",64402,"9999-01-01"
201560,"Brendon","Varley","2001-11-18","Senior Staff",40000,"9999-01-01"
201573,"Nikolaus","Herath","1994-04-09","Senior Engineer",50948,"9999-01-01"
201583,"Boutros","Woycyznski","1995-12-30","Senior Staff",40000,"9999-01-01"
201603,"Vincent","Lores","1985-07-15","Senior Engineer",40000,"9999-01-01"
201621,"Kagan","Plump","1994-02-09","Senior Staff",86896,"9999-01-01"
201628,"Chaoyi","Massonet","2001-10-05","Senior Engineer",41834,"9999-01-01"
201633,"Shigehito","Vidal","1995-06-15","Senior Staff",52698,"9999-01-01"
201645,"Gino","Olano","1990-05-28","Senior Staff",78999,"9999-01-01"
201651,"Isaac","Yetim","1986-08-30","Senior Engineer",40000,"9999-01-01"
201662,"Khalid","Cronau","2001-03-27","Senior Engineer",67451,"9999-01-01"
201678,"Alper","McFarlan","1993-11-24","Senior Engineer",40000,"9999-01-01"
201686,"Brewster","Comte","1995-06-01","Senior Engineer",40000,"9999-01-01"
201701,"Yishai","Tasistro","1996-07-11","Senior Engineer",40346,"9999-01-01"
201714,"Lokesh","Hinsberger","1985-04-22","Senior Engineer",40000,"9999-01-01"
201729,"Fuqing","Nilsson","2000-06-22","Senior Engineer",40000,"9999-01-01"
201733,"Kirk","Melichar","1998-04-04","Engineer",40000,"9999-01-01"
201742,"Dung","Erva","1993-08-07","Senior Staff",71622,"9999-01-01"
201777,"Wonhee","Perl","1994-07-06","Senior Staff",73596,"9999-01-01"
201782,"Nidapan","Provine","1987-03-13","Senior Engineer",45207,"9999-01-01"
201796,"Zengping","Poehlman","1994-04-05","Senior Engineer",59063,"9999-01-01"
201810,"Sadegh","Syang","1997-08-22","Engineer",58502,"9999-01-01"
201819,"Jaihie","Taubman","1992-12-06","Senior Staff",40000,"9999-01-01"
201821,"Arne","Eterovic","1990-03-19","Senior Engineer",40000,"9999-01-01"
201848,"Elvis","Ebeling","1997-12-27","Senior Staff",72206,"9999-01-01"
201854,"Lunjin","Varman","1987-04-11","Senior Engineer",47132,"9999-01-01"
201860,"Demin","Sewelson","1986-11-03","Senior Engineer",69878,"9999-01-01"
201878,"Mani","Binding","1994-09-16","Staff",66841,"9999-01-01"
201879,"Paloma","Crelier","2000-09-06","Senior Staff",51698,"9999-01-01"
201884,"Chikara","Matzat","1999-10-28","Engineer",40000,"9999-01-01"
201896,"Fusako","Kohling","1995-07-09","Senior Engineer",66598,"9999-01-01"
201911,"Sanjay","Yeung","1996-07-16","Senior Staff",65051,"9999-01-01"
201914,"Mohamadou","Veccia","1993-11-15","Senior Staff",40000,"9999-01-01"
201931,"Chirstian","Anily","1987-09-06","Technique Leader",40000,"9999-01-01"
201936,"Remmert","Ishibashi","1992-03-05","Senior Staff",60784,"9999-01-01"
201944,"Shooichi","Guting","1998-10-07","Senior Engineer",40000,"9999-01-01"
201953,"Hercules","Waeselynck","1985-08-03","Senior Engineer",40000,"9999-01-01"
201956,"Kazuhito","Biron","1990-09-28","Senior Engineer",47312,"9999-01-01"
201957,"Moheb","Iisaku","1998-08-12","Senior Engineer",44985,"9999-01-01"
201959,"Kazuhito","Yurek","1997-11-02","Senior Engineer",40000,"9999-01-01"
201964,"Val","Kropp","1998-04-28","Engineer",43436,"9999-01-01"
201974,"Yuchang","Georgakopoulos","1986-04-12","Senior Engineer",63134,"9999-01-01"
201976,"Achilleas","Rosay","1996-09-07","Engineer",40000,"9999-01-01"
