"emp_no","first_name","last_name","gender","salary"
62970,"Georgy","Speek","M",44840
62982,"Yannik","Penz","F",40000
62985,"Juichirou","Lipner","M",79861
63017,"Moni","Picel","F",40000
63107,"Yurii","Crelier","M",74824
63112,"Joydip","Swan","F",61721
63114,"Danny","Cheshire","M",63059
63019,"Fayez","Basawa","F",61483
63128,"Zhensheng","Gulak","F",59072
63021,"Kamakshi","Yurov","M",40858
63136,"Hitofumi","Thibadeau","M",67329
63072,"Bogdan","Siegrist","M",40000
63165,"Vishwani","Khasidashvili","M",40000
63166,"Sanjai","Baak","M",40000
63076,"Goetz","Veccia","F",41569
63209,"Yakkov","Eiron","M",40000
63077,"Hyuncheol","Escriba","F",54381
63086,"Ibibia","Bratsberg","F",40000
63220,"Subir","Swiler","F",49827
63221,"Feiyu","Zockler","M",50312
63230,"Mart","Vecchio","F",40790
63088,"Aleksander","Chepyzhov","M",63470
63232,"Vidya","Reghbati","F",40000
63236,"Shan","Barinka","F",70050
63288,"Stella","Zolotykh","M",46031
63246,"Zdislav","Waymire","M",59385
63257,"Elvis","Trogemann","M",68034
63269,"Luerbio","Benzmuller","M",40000
63291,"Subhrajyoti","Budinsky","M",43466
63305,"Perry","Waymire","M",40000
63307,"Sugwoo","Herber","M",54723
63324,"Pintsang","Leuchs","M",40000
63471,"Filipp","Bael","F",40000
63326,"Filipp","Perin","M",40000
63329,"Mart","Schaaf","M",60910
63487,"Adib","Badr","M",51806
63331,"Changho","Fadgyas","M",65406
63495,"Mabry","Kleiser","M",49286
63497,"Anneli","Griswold","F",60815
63341,"Akeno","Peck","M",45035
63501,"Laurentiu","Cesareni","M",40000
63508,"Radhia","Scharstein","M",40000
63343,"Mark","Ananiadou","M",40000
63516,"Toshimitsu","Steinauer","M",94093
63520,"Duro","Kermarrec","M",48354
63349,"Anestis","Comte","M",40000
63525,"Ult","Ginneken","F",45904
63356,"Tua","Denos","M",42229
63542,"Michaela","Hanratty","M",49445
63363,"Terresa","Brattka","F",40000
63367,"Hatim","Bondorf","F",54425
63562,"Dannz","Heiserman","F",46283
63376,"Kiyotoshi","Peir","M",52426
63568,"Toshimitsu","Bondorf","F",58244
63570,"Randy","Sudkamp","F",71136
63574,"Insup","Leslie","M",40000
63576,"Cheong","Awdeh","F",56223
63399,"Yonghoan","Azumi","F",59974
63588,"Pintsang","Curless","F",87462
63600,"Gudjon","Birsak","M",46070
63412,"Domenick","Thisen","F",40000
63609,"Martins","Lyonns","F",49193
63610,"Gudjon","Rosiles","M",62180
63612,"Berto","Foote","M",50531
63422,"Mahendra","Gulak","M",40000
63638,"Adib","Chepyzhov","F",40000
63427,"Takahito","Nooteboom","M",67050
63438,"Gilbert","Herbst","F",69910
63442,"Satyanarayana","Reghbati","M",40958
63672,"Fei","Munos","F",40000
63675,"Kazuhira","Heijenga","M",40000
63679,"Amalendu","Beidas","M",55496
63681,"Ferdinand","Zucker","F",53904
63688,"Jouni","Spieker","F",53142
63693,"Martien","Zultner","M",40000
63707,"Naftaly","Segond","F",41679
63728,"Haldon","Steenbeek","F",40000
63738,"Yunming","Ohori","F",46383
63740,"Doohun","Lenart","F",40624
63743,"Shugo","Muntz","F",55294
63744,"Shaw","Mitchem","M",47300
63778,"Gio","Sudkamp","F",40000
63789,"Urs","Sgarro","F",40000
63801,"Valdiodio","Roccetti","F",40928
64026,"Sverrir","VanScheik","M",76415
63836,"Hitofumi","Petersohn","M",93576
64043,"Yurij","Luiz","M",40000
64052,"Hyuckchul","Stroustrup","M",50377
64054,"Kaijung","Ratnakar","F",49538
64084,"Shao","Toyoshima","F",47225
63898,"Theirry","Ducloy","M",40000
63910,"Rosalie","Mawatari","F",40000
63922,"Jixiang","Gischer","M",41263
64090,"Uli","Gecseg","M",57737
63934,"Uinam","Hedayat","F",51743
63935,"Tadanori","Deyuan","M",40000
64093,"Hyuckchul","Nishimukai","F",64988
64106,"Youjian","Krone","F",62005
64111,"Godehard","Sherertz","F",40000
63984,"Yongmao","Gerteisen","F",40000
63987,"Jingling","Hockney","F",40000
64119,"Zorica","Brizzi","M",46002
63992,"Yuping","Cools","M",40000
63997,"Stafford","Rosti","F",56303
64130,"Yinghua","Merro","F",48261
64136,"Godehard","Lamba","F",60921
64138,"Yuqun","Fetvedt","F",83342
64147,"Richard","Sevcikova","F",40000
64150,"Noritoshi","Ghandeharizadeh","M",56353
64151,"Rasikan","Alameldin","M",58265
64158,"Yechiam","Fujisawa","F",71989
64179,"Yongmin","Szemeredi","M",56288
64226,"Margo","Mersereau","F",78875
64200,"Khun","Bojadziev","F",40000
64240,"Goncalo","Hoppenstand","F",40000
64241,"Vojin","Gilg","M",40000
64243,"Moss","Maraist","M",42959
64392,"Amabile","Bernatsky","F",40000
64268,"Masasuke","Qiwen","M",56096
64272,"Roddy","Vesna","M",74493
64288,"Gad","Siochi","M",46775
64290,"Hirochika","Merro","M",78273
64298,"Toshimori","Lupu","M",40000
64302,"Huai","Sgarro","M",56971
64398,"Nectarios","Perna","F",71024
64310,"Khatoun","Kossowski","M",40000
64313,"Leucio","Schlegelmilch","F",59704
64316,"Bartek","Pesch","F",40000
64400,"Babette","Brendel","F",40000
64320,"Khoa","Petereit","F",42729
64401,"Kristin","Swiss","M",55668
64335,"Tristan","Thummel","F",40449
64450,"Aran","Raney","F",60474
64344,"Hyuncheol","Karnin","M",44886
64359,"Radhika","Farrar","F",40000
64377,"Along","Couchot","M",40000
64477,"Boaz","Belinskaya","M",40000
64488,"Jaana","Kandlur","M",54694
64495,"Bilhanan","Bazelow","M",42062
64503,"Stafford","Kornatzky","M",62147
64510,"Sachio","Radwan","F",57060
64581,"Shaunak","Reghbati","M",63907
64519,"Kerryn","Eickenmeyer","M",73584
64593,"Karsten","Kriebel","F",54338
64598,"Chrisa","Kavanagh","M",65815
64599,"Trygve","Gubsky","M",44662
64526,"Masoud","Uehara","F",68260
64616,"Hitomi","Zirintsis","M",49863
64535,"Zongyan","Georgatos","M",40407
64625,"Geoff","Boissier","F",43437
64536,"Reinhold","Jiang","M",53303
64556,"Xiaopeng","Fritzsche","F",40000
64655,"Jaideep","Nilsson","F",54110
64657,"Jianhui","Duclos","M",60000
64572,"Yinghua","Roccetti","M",40000
64575,"Pradeep","Sridhar","M",70816
64689,"Bernice","Jakobus","M",45524
64690,"Sanjeeva","Siochi","M",53661
64692,"Bowen","Ermel","M",43722
64761,"Dekang","Fujisaki","F",48160
64703,"Trygve","Fiebach","M",47643
64707,"Brigham","Chachaty","F",51361
64728,"Akhilish","Hedayat","M",43564
64731,"Fumino","Rosay","M",40000
64774,"Marsal","Kroft","M",40000
64782,"Bluma","Sommer","M",42918
64753,"Shahid","Swan","F",40000
64755,"Mang","Shackel","F",59789
64783,"Willard","Ramsey","M",61534
64784,"Charlene","Boreale","M",40000
64785,"Zhigen","Miyakawa","M",44638
64794,"Khun","Jiang","F",57686
64796,"Xiadong","Auria","M",66457
64832,"Boalin","Emmerich","M",66423
64955,"Mariusz","Karner","M",49158
64960,"Chinho","Gonthier","M",63785
64969,"Jasminko","Kawashima","F",40000
64837,"Mantis","Petereit","F",58887
64974,"Lijia","Penn","M",40000
64855,"Elrique","Hiltgen","M",50041
64991,"Nirmal","Legleitner","M",40000
65001,"Jongsuk","Hardjono","F",52698
65004,"Guttorm","Tiemann","M",40000
64862,"Mototsugu","Dulli","F",49360
65014,"Geoffry","Narahara","M",58200
64872,"Dayanand","Thibadeau","M",40000
65028,"Yifei","Businaro","M",89389
65029,"Theirry","Kaltofen","M",40000
64889,"Emdad","Pauthner","M",64245
65045,"Abdelkader","Koshiba","M",44054
65049,"Keung","Kropf","F",57706
65056,"Masako","Haldar","F",49893
64893,"Yoshimitsu","Billawala","F",65346
65061,"Shushma","Flowers","F",40000
64904,"Xiaocheng","Aloia","F",41045
65084,"Aksel","Bhattacharjee","F",40000
64916,"Mohit","Hmelo","M",65245
65097,"Yinlin","Meszaros","M",79554
65102,"Souichi","Delgrange","F",40000
64917,"Mokhtar","Litecky","M",40000
65106,"Nadjib","Hartvigsen","F",40000
65108,"Hirochika","Lunn","F",40000
64933,"Kristin","Mungall","M",68525
65113,"Arif","Brender","M",52175
64941,"Angel","Hockney","M",40000
65316,"Aimee","Papastamatiou","M",40000
65358,"Kshitij","Cooley","M",40000
65131,"Shakhar","Akiyama","M",101208
65136,"Terresa","Undy","M",60130
65144,"Nectarios","Deyuan","M",63968
65162,"Marko","Peot","M",40000
65167,"Torsten","Borovoy","M",65330
65173,"Karlis","Binkley","F",75674
65199,"Ipke","Spataro","M",78239
65215,"Joydip","Garnham","M",57902
65216,"Masato","Leuchs","M",40000
65217,"Magdalena","Leijenhorst","M",41061
65222,"Wilmer","Zaumen","F",69503
65240,"Sakthirel","Kabayashi","F",40000
65243,"Xiaoheng","Chinen","M",55547
65248,"Shrikanth","Felcyn","M",40000
65259,"Kazuhide","Luef","M",40000
65280,"Arun","Aloia","M",79785
65290,"Sanjay","Wielonsky","M",60156
65308,"Jouni","Pocchiola","M",40000
65311,"Terresa","Assaf","M",58664
65366,"Bartek","Lindenbaum","M",40000
65367,"Weiwu","Heyers","M",54705
65502,"Weiru","Junot","F",40000
65506,"Guozhong","Khalil","M",49945
65368,"Dung","Ladret","M",40000
65510,"Valeska","Brodie","M",52862
65513,"Huican","Fandrianto","F",40000
65372,"Amalendu","Lenart","M",72587
65515,"Phillip","Teitelbaum","F",58807
65517,"Visit","Ducloy","F",40000
65387,"Nathalie","Muchinsky","F",40537
65533,"Monique","Mawatari","M",40000
65538,"Moheb","Plesums","F",40000
65543,"Mahmut","Verhoeff","M",40000
65390,"Dayanand","Bail","M",46759
65551,"Zhenhua","Nittel","F",40000
65392,"Poorav","Aseltine","F",68719
65559,"Feipei","Nishimukai","F",65401
65393,"Shietung","Lubachevsky","M",40000
65394,"Jacqueline","Lamma","M",80932
65568,"Mark","Ventosa","M",44039
65569,"Sachio","Picci","M",53205
65572,"Hironoby","Bernardeschi","M",43575
65417,"Toney","Karnin","M",40000
65579,"Adit","Orsini","M",55323
65591,"Apostol","Riesenhuber","M",75201
65594,"Dietrich","Sadowski","F",40000
65595,"Kasidit","Fujisaki","F",51388
65428,"Herbert","Luby","M",82991
65599,"Gen","Sethi","M",61010
65605,"Howell","Matzen","M",44011
65611,"Kwangho","Danecki","M",50031
65612,"Somnath","Senzako","F",49017
65431,"Emdad","Streit","F",58976
65619,"Kazuhira","Rosch","M",40705
65443,"Sreekrishna","Bresenham","M",40000
65641,"Vishu","Winter","M",40000
65448,"Menkae","Benzaken","M",80004
65657,"Arno","Seiwald","M",74120
65449,"Vasiliy","Steenbeek","M",54114
65663,"Rafael","Leppanen","M",50166
65669,"Rafail","Muhlberg","F",51364
65458,"Dmitri","Domenig","M",53712
65674,"Cathie","Sadowski","M",64477
65466,"Mona","Lagarias","F",49422
65467,"Jeane","Perng","M",63543
65486,"Arch","Cincotta","F",40000
65487,"Shalesh","Cools","M",54436
65490,"Xiaobin","Wixon","F",52904
65493,"Zeydy","Cummings","M",57217
65702,"Kristian","Nergos","M",40000
65706,"Troy","Munck","M",40000
65494,"Khoa","Yoshizawa","F",54472
65711,"Sarita","Kalloufi","F",46032
65715,"Nevin","Gniady","M",47221
65498,"Rildo","Garrabrants","M",54401
65721,"Marjo","Snedden","F",56679
65727,"Matt","Ranst","M",50282
65876,"Yagil","Vieth","M",74425
65738,"Ramachenga","Marrakchi","F",40000
65746,"Xiaoshan","Chiola","M",72739
65748,"Masoud","Gimarc","M",46636
65752,"Pasqua","Schreiter","M",43286
65760,"Chenxi","Morrey","F",49196
65894,"Yakkov","Haraldson","F",99265
65791,"Elvia","Raczkowsky","M",40000
65793,"Serenella","Cummings","F",49418
65899,"Anyuan","Ranta","F",49908
65801,"Arif","Munch","F",40000
65803,"Lijia","Michaeli","M",40000
65804,"Otilia","Driscoll","M",40000
65806,"Divier","Ellozy","M",40000
65807,"Guttorm","Ranze","M",46313
65952,"Debaprosad","Vesna","F",72706
65832,"Anoosh","Lamba","M",70859
65834,"Vidya","Marletta","F",40000
65835,"Arra","Beetstra","M",85629
65840,"Sreekrishna","Magalhaes","F",43394
65842,"Lubomir","Paludetto","M",67655
65858,"Martins","Awdeh","M",40189
65868,"Guoxiang","Cools","F",51306
65869,"Premsyl","Nittel","M",45163
65958,"Heon","Bierman","M",60448
65966,"Jessie","Macedo","M",93229
65974,"Fayez","Schicker","M",64809
65978,"Fay","Chaudhuri","M",49877
65981,"Jayson","Bharadwaj","M",40000
66019,"Surveyors","Rosis","F",56619
66062,"Zita","Ranta","F",55543
66067,"Aruna","Domenig","M",68695
66073,"Zhongwei","Marrevee","M",54058
66086,"Sverrir","Salvesen","M",57240
66039,"JoAnna","Georgatos","M",75671
66120,"Nobuyoshi","Pusterhofer","F",50066
66123,"Jinxi","Comte","M",47981
66247,"Aleksandar","Mitina","F",40000
66126,"Basil","Schneeberger","F",64596
66131,"Kasturi","Vuskovic","F",57171
66145,"Hironobu","Ashish","F",40000
66159,"Fuqing","Jervis","F",54699
66170,"Aksel","Ohori","F",81664
66183,"Ortrud","Frijda","F",40000
66254,"Ghassan","Mahnke","F",69979
66198,"Seongbin","Edelhoff","M",40000
66258,"Sumant","Schonegge","M",40000
66202,"Kolar","Giveon","M",51614
66205,"Yannik","Argence","M",55476
66289,"Taizo","Keohane","F",75519
66217,"Dmitry","Karner","F",75004
66218,"Branimir","Gulak","M",40000
66223,"Yakichi","Rattan","M",43593
66225,"Mayumi","Stifter","M",61054
66226,"Deniz","Baba","M",60584
66229,"Dannz","Mayerwieser","F",75284
66231,"Chaosheng","Keohane","F",43199
66291,"Tzu","Ouhyoung","F",47774
66293,"Jaewon","Stroustrup","M",40000
66296,"Aloke","Iivonen","F",49732
66314,"Alagu","Sluis","M",40000
66336,"Youjian","Sidje","M",41301
66434,"Martins","Mungall","M",40000
66435,"Sampalli","Braunschweig","M",40521
66445,"Kazuyasu","Zykh","M",82921
66447,"Greger","Conia","M",45183
66351,"Shir","Bierbaum","F",49817
66455,"Doohun","Puppo","M",70674
66460,"Xiaoheng","Antonisse","M",40000
66356,"Masato","Coorg","F",69641
66467,"Zine","Erdmenger","M",40000
66475,"Gopalakrishnan","Birsak","M",40000
66477,"Christfried","Borstler","M",54869
66480,"Subhrajyoti","Tempesti","M",49021
66481,"Nalini","McClurg","M",56223
66485,"Nadjib","Morrey","F",40000
66486,"Tonia","Ghelli","M",49737
66502,"Changho","Ducloy","F",40000
66516,"Akeel","Crouzet","M",40000
66519,"Masami","Selenyi","M",62188
66520,"Juichirou","Bakhtari","M",40000
66521,"Taiji","Krychniak","F",40000
66526,"Uwe","Casley","F",40000
66536,"DeForest","Malinowski","M",45280
66552,"Sakthirel","Erva","F",40000
66556,"Hongzhu","Remmele","M",57942
66560,"Leaf","Lammel","F",42133
66565,"Kien","Perez","M",40000
66577,"Serap","Reutenauer","M",40000
66588,"Zine","Itschner","F",66371
66589,"Troy","Yurov","M",64957
66597,"Hugo","Krychniak","F",40000
66603,"Dipankar","Mamelak","F",40000
66604,"Bezalel","Hiroyama","F",40000
66605,"Chiranjit","Suermann","F",78878
66361,"Almudena","Boudaillier","F",45648
66364,"Jaewon","Picco","F",54518
66625,"Wayne","Jeong","F",40000
66374,"Gen","Thambidurai","F",78924
66376,"Berhard","Antonisse","F",53900
66646,"Chanjung","Erman","M",50529
66647,"Charmane","Leppanen","F",40000
66650,"Luigi","Lanzelotte","F",47301
66380,"Sumant","Furudate","M",40000
66655,"Tomokazu","Castellani","F",40000
66383,"Herbert","Marsiglia","F",40000
66419,"Przemyslawa","Perna","F",40000
66668,"Achilleas","Reeken","F",40000
66686,"Gopalakrishnan","Flanders","F",40000
66687,"Kien","Simmen","M",75962
66695,"Mihalis","Bondorf","M",44669
66713,"LiMin","Zyda","F",52499
66425,"Mats","Eppinger","F",57825
66716,"Elgin","Kermarrec","M",57224
66801,"Bogdan","Orlowska","F",43258
66743,"Hilary","Versino","F",50402
66744,"Chuanyi","Puppe","M",40000
66753,"Margo","Ramsey","F",40000
66754,"Mabhin","Angiulli","M",40000
66775,"Mariangiola","Milicia","M",47616
66802,"Mohit","Karlin","M",40696
66828,"Frederique","Narahara","M",62909
66837,"Parto","Daescu","M",73611
66848,"Supot","Brickell","F",40000
66851,"Mona","Lyonns","M",48823
66982,"Youpyo","Rosti","M",40000
66858,"Morris","Perng","M",60632
66991,"Khoa","Ranum","M",51285
66993,"Malu","Georgakopoulos","F",50737
66866,"Luise","Sundgren","F",56785
67006,"Elvia","Alblas","M",40000
67011,"Van","McClure","M",43853
66867,"Behnaam","Biron","M",45197
67014,"Arup","Jakobus","M",59338
66869,"Pasqua","Worfolk","F",40000
66907,"Turgut","Bardell","F",40000
67029,"Sorina","Heydon","F",50518
67033,"Weiru","Schaaf","M",62407
67046,"Keiichiro","Thebaut","F",40000
67051,"Randy","Pearson","M",48047
67066,"Josyula","Perez","M",46143
66909,"Demin","Sooriamurthi","F",40000
67076,"Jasminko","Farris","F",40000
67084,"Shigeo","Isaak","M",59309
66921,"Weiru","Deville","M",45905
66937,"Chenye","Heering","M",53428
67112,"Sreekrishna","Henders","F",66242
67115,"Siamak","Bernardeschi","M",40000
66945,"Perry","Kusakabe","F",74549
67135,"Candida","Fendler","F",47076
66957,"Gino","Shrader","F",40000
67138,"Surveyors","Kaltofen","M",40000
67146,"Horward","Hertweck","F",84628
66961,"Lech","Albarhamtoshy","M",67854
66980,"Pranay","Osgood","M",61357
67164,"Eckart","Bade","M",40000
67165,"Chikako","Schapire","M",69164
67352,"Masaru","Awdeh","F",52072
67357,"Pradeep","Millington","F",40230
67362,"Ranga","Cardazo","F",40000
67366,"Ayonca","Bratten","F",49750
67367,"Karlis","Birch","M",77782
67377,"Mingdong","Sherertz","M",40000
67198,"Fuqing","Schahn","F",61371
67379,"Masadi","Srimani","M",44380
67381,"Gita","Weedon","F",42660
67216,"Yongmao","Streng","F",49235
67395,"Sakthirel","Basart","F",40000
67227,"Shuky","Showalter","F",40000
67233,"Gad","Baalen","F",46571
67402,"Maya","Ruemmler","M",61864
67253,"Shiv","Szmurlo","M",40000
67404,"Shaz","Shobatake","F",45835
67426,"Haldun","Geffroy","M",40000
67272,"Val","Minakawa","M",45253
67428,"Dharmaraja","Diderrich","M",40000
67301,"Xuedong","Danlos","M",80777
67306,"Peternela","Molenkamp","F",40000
67438,"Niranjan","Makinen","F",40000
67450,"Khosrow","Seiwald","M",77206
67327,"Tomokazu","Ernst","M",40000
67333,"Takahiro","Ebeling","F",40963
67345,"Mani","Rando","F",60971
67451,"Siamak","Stellhorn","M",46580
67476,"Gino","Kilgour","M",40000
67477,"Morrie","Vasanthakumar","M",58087
67483,"Oguz","Chartres","F",66835
67500,"Vasiliy","Laurillard","M",53652
67537,"Somnath","Uludag","M",68252
67549,"Ute","Pezzoli","F",40000
67553,"Freyja","Hutter","F",66416
67506,"Collette","Verhoeff","M",58501
67554,"Xiaoheng","Bhattacharjee","M",41865
67523,"Pohua","Gelosh","M",44111
67567,"Yuqun","Delgrossi","M",53312
67570,"Odysseas","Baig","M",79607
67571,"Gro","Iisaka","M",40000
67572,"Gro","Katalagarianos","F",40000
67574,"Lijie","Aingworth","F",40000
67578,"Perry","Muhlberg","M",57542
67526,"Shay","Roisin","M",44569
67589,"Hausi","Lampe","M",40000
67529,"Alejandro","Passino","F",45779
67594,"Jiann","Aingworth","M",49158
67729,"Candida","Molenkamp","M",40000
67609,"Poornachandra","Berztiss","M",58305
67613,"Hyuncheol","Andreotta","M",44582
67624,"Atreyi","Luks","F",40000
67632,"Anestis","Schusler","M",40000
67640,"Gen","Glinert","M",40000
67653,"Mabo","Rathonyi","F",49386
67740,"Reinhard","Stifter","F",42141
67660,"Kwangjo","Pena","M",85785
67667,"Basant","Butterworth","F",40000
67675,"Gila","Schiper","M",42889
67682,"Moni","Ozeri","M",47969
67683,"Domenico","Linares","M",44038
67684,"Vincent","Pintelas","M",40000
67686,"Lucien","Junet","F",64939
67701,"Chikara","Herbst","F",40000
67709,"Huei","Attimonelli","F",49191
67929,"Richard","Iisaka","M",40000
67936,"Valery","Bardell","F",40000
67937,"Odinaldo","Bashian","M",46209
67741,"Yishay","Koblitz","F",58417
67948,"Shay","Berztiss","F",40274
67954,"Aleksandar","Liedekerke","M",40000
67742,"Toong","Hasham","M",41346
67761,"Jagoda","Rothe","F",40000
67962,"Jiann","Stille","F",66312
67967,"Marin","Stille","M",40000
67968,"Christoper","Narahara","M",49587
67983,"Gererd","Heusch","M",40912
67767,"Elvis","Demos","M",40000
67989,"Adib","Schwaller","M",67666
67994,"Hatim","Paludetto","M",56017
67774,"Jongsuk","Fabrizio","M",40000
67999,"Sorina","Herber","M",101561
68001,"Marlo","Panwar","F",40000
68003,"Kellie","Ratzlaff","M",40000
68005,"Hilary","Montresor","M",56329
68010,"Mohan","Tsunoo","F",40000
67779,"Niclas","Welham","M",70776
67782,"Almudena","Luga","M",47724
68028,"Richara","Syang","M",72953
67797,"Chaoyi","Azuma","F",40000
67804,"Margareta","Vesel","F",62747
68055,"Narain","Jansen","M",52916
68063,"Karlis","Gide","M",43681
67807,"Zissis","Ramalingam","F",53000
67812,"Reinhold","Reinhart","M",40000
